AAC-	AAC3.MEG_38_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	AAC6_PRIME.MEG_299_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME
AAC3_13	AAC3.MEG_25_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	AAC3.MEG_26_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	AAC3.MEG_27_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	AAC3.MEG_28_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	AAC3.MEG_29_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	AAC3.MEG_30_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	AAC3.MEG_43_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	AAC3.MEG_59_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	AAC3.MEG_63_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	AAC3.MEG_67_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3
AAC3_14	AAC3.MEG_24_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3
AAC3_15	AAC3.MEG_22_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3
AAC3_16	AAC3.MEG_35_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	AAC3.MEG_50_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3
AAC3_17	AAC3.MEG_49_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3
AAC3_18	AAC3.MEG_31_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3
AAC3_19	AAC3.MEG_40_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3
AAC3_2	AAC3.MEG_23_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3
AAC3_20	AAC3.MEG_42_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3
AAC3_21	AAC3.MEG_47_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3
AAC3_3	AAC3.MEG_33_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	AAC3.MEG_34_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	AAC3.MEG_55_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3
AAC3_4	AAC3.MEG_20_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	AAC3.MEG_21_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	AAC3.MEG_41_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	AAC3.MEG_44_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	AAC3.MEG_45_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	AAC3.MEG_46_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	AAC3.MEG_60_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	AAC3.MEG_61_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	AAC3.MEG_64_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3
AAC3_5	AAC3.MEG_48_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3
AAC3_6	AAC3.MEG_56_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3
AAC3_7	AAC3.MEG_52_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3
AAC3_8	AAC3.MEG_53_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	AAC3.MEG_66_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3
AAC3_9	AAC3.MEG_62_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3
AAC3_PRIME	AAC3_PRIME.MEG_69_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3_PRIME
AAC6_PRIME	AAC6_PRIME.MEG_203_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME
AAC6_PRIME+	AAC6_PRIME.MEG_185_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	APH2_DPRIME.MEG_1014_Drugs_Aminoglycosides_Aminoglycoside_O_phosphotransferases_APH2_DPRIME
AAC6_PRIME+_1	AAC6_PRIME.MEG_105_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_106_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_125_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_130_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_214_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_215_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_216_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_217_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_218_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_219_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_220_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_221_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_222_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_223_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_224_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_225_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_226_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_227_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_228_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_229_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_230_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_231_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_232_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_233_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_234_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_235_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_236_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_237_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_238_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_239_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_240_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_241_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_242_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_243_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_244_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_275_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_276_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_293_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_300_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_301_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_308_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_311_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_314_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_315_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_319_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_320_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_331_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_335_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_343_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_345_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_347_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_349_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_350_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_351_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_353_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_354_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_356_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_357_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_358_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_359_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_360_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_361_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_363_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_365_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_366_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_367_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	ANT3_DPRIME.MEG_761_Drugs_Aminoglycosides_Aminoglycoside_O_nucleotidyltransferases_ANT3_DPRIME	ANT3_DPRIME.MEG_813_Drugs_Aminoglycosides_Aminoglycoside_O_nucleotidyltransferases_ANT3_DPRIME	ANT3_DPRIME.MEG_816_Drugs_Aminoglycosides_Aminoglycoside_O_nucleotidyltransferases_ANT3_DPRIME	ANT3_DPRIME.MEG_817_Drugs_Aminoglycosides_Aminoglycoside_O_nucleotidyltransferases_ANT3_DPRIME	ANT3_DPRIME.MEG_818_Drugs_Aminoglycosides_Aminoglycoside_O_nucleotidyltransferases_ANT3_DPRIME	ANT3_DPRIME.MEG_819_Drugs_Aminoglycosides_Aminoglycoside_O_nucleotidyltransferases_ANT3_DPRIME	ANT3_DPRIME.MEG_882_Drugs_Aminoglycosides_Aminoglycoside_O_nucleotidyltransferases_ANT3_DPRIME	ANT3_DPRIME.MEG_898_Drugs_Aminoglycosides_Aminoglycoside_O_nucleotidyltransferases_ANT3_DPRIME	ANT3_DPRIME.MEG_931_Drugs_Aminoglycosides_Aminoglycoside_O_nucleotidyltransferases_ANT3_DPRIME	ANT3_DPRIME.MEG_932_Drugs_Aminoglycosides_Aminoglycoside_O_nucleotidyltransferases_ANT3_DPRIME	ANT3_DPRIME.MEG_939_Drugs_Aminoglycosides_Aminoglycoside_O_nucleotidyltransferases_ANT3_DPRIME	IBCR.MEG_3286_Drugs_Multi_drug_resistance_MDR_acetyltransferase_IBCR
AAC6_PRIME+_2	AAC6_PRIME.MEG_206_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_273_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_307_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_344_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	ANT3_DPRIME.MEG_762_Drugs_Aminoglycosides_Aminoglycoside_O_nucleotidyltransferases_ANT3_DPRIME	ANT3_DPRIME.MEG_763_Drugs_Aminoglycosides_Aminoglycoside_O_nucleotidyltransferases_ANT3_DPRIME	ANT3_DPRIME.MEG_944_Drugs_Aminoglycosides_Aminoglycoside_O_nucleotidyltransferases_ANT3_DPRIME
AAC6_PRIME_1	AAC6_PRIME.MEG_321_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME
AAC6_PRIME_10	AAC6_PRIME.MEG_211_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME
AAC6_PRIME_11	AAC6_PRIME.MEG_122_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_126_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_127_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_128_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_305_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME
AAC6_PRIME_12	AAC6_PRIME.MEG_129_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_348_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME
AAC6_PRIME_13	AAC6_PRIME.MEG_131_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME
AAC6_PRIME_14	AAC6_PRIME.MEG_177_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME
AAC6_PRIME_15	AAC6_PRIME.MEG_180_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME
AAC6_PRIME_16	AAC6_PRIME.MEG_182_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME
AAC6_PRIME_17	AAC6_PRIME.MEG_204_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_310_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME
AAC6_PRIME_18	AAC6_PRIME.MEG_207_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME
AAC6_PRIME_19	AAC6_PRIME.MEG_208_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME
AAC6_PRIME_2	AAC6_PRIME.MEG_205_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_297_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME
AAC6_PRIME_20	AAC6_PRIME.MEG_272_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME
AAC6_PRIME_21	AAC6_PRIME.MEG_283_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME
AAC6_PRIME_22	AAC6_PRIME.MEG_309_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_318_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME
AAC6_PRIME_23	AAC6_PRIME.MEG_341_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME
AAC6_PRIME_24	AAC6_PRIME.MEG_355_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME
AAC6_PRIME_25	AAC6_PRIME.MEG_74_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME
AAC6_PRIME_26	AAC6_PRIME.MEG_174_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_304_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME
AAC6_PRIME_27	AAC6_PRIME.MEG_194_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME
AAC6_PRIME_28	AAC6_PRIME.MEG_269_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME
AAC6_PRIME_29	AAC6_PRIME.MEG_277_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME
AAC6_PRIME_3	AAC6_PRIME.MEG_265_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_266_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_281_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_294_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_334_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME
AAC6_PRIME_30	AAC6_PRIME.MEG_138_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_139_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_140_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_141_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_142_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_143_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_144_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_324_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_83_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_84_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_85_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_86_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_87_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME
AAC6_PRIME_31	AAC6_PRIME.MEG_170_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME
AAC6_PRIME_32	AAC6_PRIME.MEG_171_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_172_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_173_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_303_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME
AAC6_PRIME_33	AAC6_PRIME.MEG_145_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME
AAC6_PRIME_34	AAC6_PRIME.MEG_322_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME
AAC6_PRIME_35	AAC6_PRIME.MEG_89_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_90_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_91_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_92_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME
AAC6_PRIME_36	AAC6_PRIME.MEG_176_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME
AAC6_PRIME_37	AAC6_PRIME.MEG_202_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME
AAC6_PRIME_38	AAC6_PRIME.MEG_212_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_213_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_368_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME
AAC6_PRIME_39	AAC6_PRIME.MEG_264_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_280_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME
AAC6_PRIME_4	AAC6_PRIME.MEG_183_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_184_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_306_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME
AAC6_PRIME_40	AAC6_PRIME.MEG_132_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME
AAC6_PRIME_41	AAC6_PRIME.MEG_282_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME
AAC6_PRIME_42	AAC6_PRIME.MEG_263_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME
AAC6_PRIME_43	AAC6_PRIME.MEG_124_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME
AAC6_PRIME_44	AAC6_PRIME.MEG_195_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME
AAC6_PRIME_45	AAC6_PRIME.MEG_196_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME
AAC6_PRIME_46	AAC6_PRIME.MEG_209_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	AAC6_PRIME.MEG_210_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME
