AAC3.MEG_23_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3; Source_Database:AMRFinder; Source_Headers:1028080888|WP_063840271.1|NG_047260|1|1|aac(3)-VIII|aac(3)-VIII|aminoglycoside_N-acetyltransferase_AAC(3)-VIII NG_047260:101-964
AAC3.MEG_24_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3; Source_Database:AMRFinder; Source_Headers:1028080877|WP_063840260.1|NG_047240|1|1|aac(3)-I|aac(3)-I|AAC(3)-I_family_aminoglycoside_3-N-acetyltransferase NG_047240:101-598
AAC3.MEG_25_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3; Source_Database:AMRFinder; Source_Headers:488018085|WP_002089484.1|NG_047234|1|1|aac(3)-I|aac(3)-I|AAC(3)-I_family_aminoglycoside_3-N-acetyltransferase NG_047234:101-565
AAC3.MEG_26_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3; Source_Database:AMRFinder; Source_Headers:695269179|WP_032491356.1|NG_047233|1|1|aac(3)-I|aac(3)-I|AAC(3)-I_family_aminoglycoside_3-N-acetyltransferase NG_047233:101-565
AAC3.MEG_27_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3; Source_Database:AMRFinder; Source_Headers:1028080876|WP_063840259.1|NG_047239|1|1|aac(3)-I|aac(3)-I|AAC(3)-I_family_aminoglycoside_3-N-acetyltransferase NG_047239:101-565
AAC3.MEG_28_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3; Source_Database:AMRFinder; Source_Headers:1028080875|WP_063840258.1|NG_047238|1|1|aac(3)-I|aac(3)-I|AAC(3)-I_family_aminoglycoside_3-N-acetyltransferase NG_047238:101-565
AAC3.MEG_29_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3; Source_Database:AMRFinder; Source_Headers:549637587|WP_022542381.1|NG_047232|1|1|aac(3)-I|aac(3)-I|AAC(3)-I_family_aminoglycoside_3-N-acetyltransferase NG_047232:101-565
AAC3.MEG_30_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3; Source_Database:AMRFinder; Source_Headers:1028080874|WP_063840257.1|NG_047236|1|1|aac(3)-I|aac(3)-I|AAC(3)-I_family_aminoglycoside_3-N-acetyltransferase NG_047236:101-565
AAC3.MEG_31_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3; Source_Database:AMRFinder; Source_Headers:500073597|WP_011749610.1|NG_048572|1|1|aac(3)-Ih|aac(3)-I|aminoglycoside_N-acetyltransferase_AAC(3)-Ih NG_048572:101-559
AAC3.MEG_32_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3; Source_Database:AMRFinder; Source_Headers:1028080885|WP_063840268.1|NG_047254|1|1|aac(3)-IVa|aac(3)-IVa|aminoglycoside_N-acetyltransferase_AAC(3)-IVa NG_047254:101-886
AAC3.MEG_33_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3; Source_Database:AMRFinder; Source_Headers:1028080887|WP_063840270.1|NG_047259|1|1|aac(3)-VIII|aac(3)-VIII|aminoglycoside_N-acetyltransferase_AAC(3)-VIII NG_047259:101-964
AAC3.MEG_34_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3; Source_Database:AMRFinder; Source_Headers:665542538|WP_031136588.1|NG_047258|1|1|aac(3)-VIII|aac(3)-VIII|aminoglycoside_N-acetyltransferase_AAC(3)-VIII NG_047258:101-964
AAC3.MEG_35_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3; Source_Database:AMRFinder; Source_Headers:489247580|WP_003155734.1|NG_052489|1|1|aac(3)-I|aac(3)-I|AAC(3)-I_family_aminoglycoside_3-N-acetyltransferase NG_052489:101-577
AAC3.MEG_36_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3; Source_Database:AMRFinder; Source_Headers:502019214|WP_012695485.1|NG_047231|1|1|aac(3)-II|aac(3)-II|AAC(3)-II_family_aminoglycoside_N-acetyltransferase NG_047231:101-910
AAC3.MEG_37_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3; Source_Database:AMRFinder; Source_Headers:1105502209|WP_071846359.1|NG_052479|1|1|aac(3)-I|aac(3)-I|AAC(3)-I_family_aminoglycoside_3-N-acetyltransferase NG_052479:101-565
AAC3.MEG_38_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3; Source_Database:AMRFinder; Source_Headers:498491671|WP_010792467.1|NG_047257|1|1|aac(3)-Ib|aac(3)-I|aminoglycoside_N-acetyltransferase_AAC(3)-Ib NG_047257:101-565
AAC3.MEG_39_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3; Source_Database:AMRFinder; Source_Headers:446054031|WP_000131886.1|NG_052583|1|1|aac(3)-VIa|aac(3)-VIa|aminoglycoside_N-acetyltransferase_AAC(3)-VIa NG_052583:101-1000
AAC3.MEG_40_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3; Source_Database:AMRFinder; Source_Headers:499860203|WP_011540937.1|NG_048573|1|1|aac(3)-Ii|aac(3)-I|aminoglycoside_N-acetyltransferase_AAC(3)-Ii NG_048573:101-559
AAC3.MEG_41_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3; Source_Database:AMRFinder; Source_Headers:487991691|WP_002063884.1|NG_047247|1|1|aac(3)-IIa|aac(3)-IIa|aminoglycoside_N-acetyltransferase_AAC(3)-IIa NG_047247:101-961
AAC3.MEG_42_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3; Source_Database:AMRFinder; Source_Headers:805306315|WP_046095284.1|NG_050595|1|1|aac(3)-XI|aac(3)-XI|aminoglycoside_N-acetyltransferase_AAC(3)-XI NG_050595:101-547
AAC3.MEG_43_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3; Source_Database:ARG-ANNOT; Source_Headers:(AGly)Aac3-I:AJ877225:5293-5757:465
AAC3.MEG_44_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3; Source_Database:ARG-ANNOT; Source_Headers:(AGly)Aac3-IIa:X51534:91-951:861
AAC3.MEG_45_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3; Source_Database:ARG-ANNOT; Source_Headers:(AGly)Aac3-IId:EU022314:1-861:861
AAC3.MEG_46_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3; Source_Database:ARG-ANNOT; Source_Headers:(AGly)Aac3-IIe:EU022315:1-861:861
AAC3.MEG_47_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3; Source_Database:ARG-ANNOT; Source_Headers:(AGly)Aac3-Ik:BX571856:765853-766296:444
AAC3.MEG_48_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3; Source_Database:CARD; Source_Headers:CARD|gb|AB028210.1|-|2710-3565|ARO:3002544|AAC(3)-Xa [Streptomyces griseus]
AAC3.MEG_49_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3; Source_Database:CARD; Source_Headers:CARD|gb|AJ511268|+|1294-1765|ARO:3002531|AAC(3)-Ic [Pseudomonas aeruginosa]
AAC3.MEG_50_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3; Source_Database:CARD; Source_Headers:CARD|gb|AY458224|+|706-1183|ARO:3002529|AAC(3)-Id [Salmonella enterica subsp. enterica serovar Newport]
AAC3.MEG_51_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3; Source_Database:CARD; Source_Headers:CARD|gb|DQ241380.1|+|0-777|ARO:3002539|AAC(3)-IV [Escherichia coli]
AAC3.MEG_52_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3; Source_Database:CARD; Source_Headers:CARD|gb|L06161|+|105-945|ARO:3002538|AAC(3)-IIIc [Pseudomonas aeruginosa]
AAC3.MEG_53_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3; Source_Database:CARD; Source_Headers:CARD|gb|LLLC01000048.1|-|352-1171|ARO:3002537|AAC(3)-IIIb [Pseudomonas aeruginosa]
AAC3.MEG_54_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3; Source_Database:CARD; Source_Headers:CARD|gb|M22999|+|492-1359|ARO:3002541|AAC(3)-VIIa [Streptomyces rimosus]
AAC3.MEG_55_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3; Source_Database:CARD; Source_Headers:CARD|gb|M55426|+|465-1326|ARO:3002542|AAC(3)-VIIIa [Streptomyces fradiae]
AAC3.MEG_56_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3; Source_Database:CARD; Source_Headers:CARD|gb|M55427|+|273-1119|ARO:3002543|AAC(3)-IXa [Micromonospora chalcea]
AAC3.MEG_57_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3; Source_Database:CARD; Source_Headers:CARD|gb|M88012|+|192-1092|ARO:3002540|AAC(3)-VIa [Enterobacter cloacae]
AAC3.MEG_58_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3; Source_Database:CARD; Source_Headers:CARD|gb|M97172|+|655-1465|ARO:3002534|AAC(3)-IIb [Serratia marcescens]
AAC3.MEG_59_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3; Source_Database:CARD; Source_Headers:CARD|gb|U12338|+|5055-5520|ARO:3002528|AAC(3)-Ia [Pseudomonas aeruginosa]
AAC3.MEG_60_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3; Source_Database:CARD; Source_Headers:CARD|gb|X13543.1|+|185-1046|ARO:3002533|AAC(3)-IIa [Plasmid pWP113a]
AAC3.MEG_61_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3; Source_Database:CARD; Source_Headers:CARD|gb|X54723|+|818-1679|ARO:3002535|AAC(3)-IIc [Escherichia coli]
AAC3.MEG_62_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3; Source_Database:CARD; Source_Headers:CARD|gb|X55652|+|1123-1939|ARO:3002536|AAC(3)-IIIa [Pseudomonas aeruginosa]
AAC3.MEG_63_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3; Source_Database:NCBI; Source_Headers:gi|295984001|gb|HM021184.1|2023-2487 gi|19919175|gb|AF347074.1|2576-3040 gi|13094933|gb|AF318077.1|2035-2499
AAC3.MEG_64_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3; Source_Database:NCBI; Source_Headers:gi|975048878|gb|CP013962.1|318833-319693 gi|971493847|gb|CP010351.1|285748-286608 gi|943457735|gb|KT818627.1|82130-82990 gi|943457735|gb|KT818627.1|143721-144581 gi|928083869|gb|CP012682.1|23040-22180 gi|926473560|gb|CP012626.1|106956-106096 gi|909636483|emb|LN850163.1|64828-65688 gi|834762928|gb|CP006642.1|54938-54078 gi|825089575|gb|KP899804.1|15903-15043 gi|821436432|gb|EU418931.1|7932-8792 gi|808175404|emb|LN833432.1|39539-40399
AAC3.MEG_65_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3; Source_Database:ResFinder; Source_Headers:aac(3)-VIa_2_NC_009838
AAC3.MEG_66_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3; Source_Database:ResFinder; Source_Headers:aac(3)-IIIb_1_L06160
AAC3.MEG_67_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3; Source_Database:ResFinder; Source_Headers:aac(3)-Ia_1_X15852
AAC3_PRIME.MEG_68_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3_PRIME	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3-PRIME; Source_Database:ARG-ANNOT; Source_Headers:(AGly)Aac3-If:AY884051:61-525:468
AAC3_PRIME.MEG_69_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3_PRIME	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3-PRIME; Source_Database:CARD; Source_Headers:CARD|gb|L06157|+|554-1085|ARO:3002530|AAC(3)-Ib [Pseudomonas aeruginosa]
AAC6_PRIME.MEG_100_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC6-PRIME; Source_Database:AMRFinder; Source_Headers:515496910|WP_016930164.1|NG_047281|1|1|aac(6')-Ial|aac(6')_Serra|aminoglycoside_N-acetyltransferase_AAC(6')-Ial NG_047281:10-450
AAC6_PRIME.MEG_101_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC6-PRIME; Source_Database:AMRFinder; Source_Headers:644365341|WP_025304332.1|NG_052448|1|1|aac(6')_Serra|aac(6')_Serra|aminoglycoside_6'-N-acetyltransferase NG_052448:101-541
AAC6_PRIME.MEG_102_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC6-PRIME; Source_Database:AMRFinder; Source_Headers:727172415|WP_033639326.1|NG_052346|1|1|aac(6')_Serra|aac(6')_Serra|aminoglycoside_6'-N-acetyltransferase NG_052346:101-541
AAC6_PRIME.MEG_103_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC6-PRIME; Source_Database:AMRFinder; Source_Headers:823104339|WP_047026538.1|NG_052468|1|1|aac(6')_Serra|aac(6')_Serra|aminoglycoside_6'-N-acetyltransferase NG_052468:101-541
AAC6_PRIME.MEG_104_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC6-PRIME; Source_Database:AMRFinder; Source_Headers:817735110|WP_046687856.1|NG_052466|1|1|aac(6')_Serra|aac(6')_Serra|aminoglycoside_6'-N-acetyltransferase NG_052466:101-541
AAC6_PRIME.MEG_105_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC6-PRIME; Source_Database:AMRFinder; Source_Headers:503015906|WP_013250882.1|NG_047288|1|1|aac(6')-Ib|aac(6')-Ib|AAC(6')-Ib_family_aminoglycoside_6'-N-acetyltransferase NG_047288:101-655
AAC6_PRIME.MEG_106_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC6-PRIME; Source_Database:AMRFinder; Source_Headers:1102724734|WP_071593230.1|NG_052059|1|1|aac(6')-Ib|aac(6')-Ib|AAC(6')-Ib_family_aminoglycoside_6'-N-acetyltransferase NG_052059:101-655
AAC6_PRIME.MEG_107_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC6-PRIME; Source_Database:AMRFinder; Source_Headers:490908402|WP_004770322.1|NG_052395|1|1|aacA-ACI5|aacA-ACI5|AAC(6')-Ighjkrstuvwx_family_aminoglycoside_N-acetyltransferase NG_052395:101-541
AAC6_PRIME.MEG_108_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC6-PRIME; Source_Database:AMRFinder; Source_Headers:835265496|WP_047426753.1|NG_052421|1|1|aacA-ACI5|aacA-ACI5|AAC(6')-Ighjkrstuvwx_family_aminoglycoside_N-acetyltransferase NG_052421:101-541
AAC6_PRIME.MEG_109_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC6-PRIME; Source_Database:AMRFinder; Source_Headers:491401196|WP_005259042.1|NG_052526|1|1|aacA-ACI5|aacA-ACI5|AAC(6')-Ighjkrstuvwx_family_aminoglycoside_N-acetyltransferase NG_052526:101-541
AAC6_PRIME.MEG_110_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC6-PRIME; Source_Database:AMRFinder; Source_Headers:696294757|WP_032870384.1|NG_052458|1|1|aacA-ACI5|aacA-ACI5|AAC(6')-Ighjkrstuvwx_family_aminoglycoside_N-acetyltransferase NG_052458:101-541
AAC6_PRIME.MEG_111_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC6-PRIME; Source_Database:AMRFinder; Source_Headers:497196670|WP_009510932.1|NG_052258|1|1|aacA-ACI5|aacA-ACI5|AAC(6')-Ighjkrstuvwx_family_aminoglycoside_N-acetyltransferase NG_052258:101-541
AAC6_PRIME.MEG_112_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC6-PRIME; Source_Database:AMRFinder; Source_Headers:696298948|WP_032874497.1|NG_052457|1|1|aacA-ACI5|aacA-ACI5|AAC(6')-Ighjkrstuvwx_family_aminoglycoside_N-acetyltransferase NG_052457:101-541
AAC6_PRIME.MEG_113_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC6-PRIME; Source_Database:AMRFinder; Source_Headers:696304861|WP_032880374.1|NG_052531|1|1|aacA-ACI5|aacA-ACI5|AAC(6')-Ighjkrstuvwx_family_aminoglycoside_N-acetyltransferase NG_052531:101-541
AAC6_PRIME.MEG_114_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC6-PRIME; Source_Database:AMRFinder; Source_Headers:491339916|WP_005197871.1|NG_052400|1|1|aacA-ACI4|aacA-ACI4|AAC(6')-Ighjkrstuvwx_family_aminoglycoside_N-acetyltransferase NG_052400:101-538
AAC6_PRIME.MEG_115_Drugs_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC6-PRIME; Source_Database:AMRFinder; Source_Headers:496226869|WP_008940904.1|NG_052523|1|1|aacA-ACI1|aacA-ACI1|AAC(6')-Ighjkrstuvwx_family_aminoglycoside_N-acetyltransferase NG_052523:101-538
